("IC 1873","U","45.95","9.51666667","168.71572547","-41.29898794","D","Cet","","","","","F, S, E 200deg","9999","");
("NGC 2939","Gx","144.525","9.51666667","224.57498616","41.21560904","S","Leo","","2.7","14","p","vF, S, vlE, bM, triangle st nf","6700","");
("NGC 5437","Gx","210.925","9.51666667","350.41709875","65.48589641","R","Boo","","","15","p","2nd of 3","6700","");
("IC 4365","Gx","210.95","9.51666667","350.46144374","65.46949028","M","Boo","","0.8","15","p","*13 in vF, S neb (perhaps 5438)","6700","");
("IC 1205","Gx","243.575","9.51666667","22.7139891","39.13497187","M","Her","","0.6","15","p","F, S, lE, * p","6700","");
("NGC 524","Gx","21.2","9.53333333","136.50930963","-52.45670945","S","Psc","","3.2","10.6","","vB, pL, mbM, 4 S st nr","6700","");
("IC 3167","Gx","185.05","9.53333333","278.7279377","70.92247067","Z","Vir","","","15","p","vF, vS, lE 65deg , bM","6700","");
("NGC 516","Gx","21.025","9.55","136.22659393","-52.47660291","S","Psc","","1.6","14","p","eF, S, v diffic, 524 f 41s","6700","");
("NGC 2459","U","118","9.55","211.11419348","17.75115208","DD","CMi","","","","","only a couple of F st","9999","");
("IC 2790","U","170.9","9.55","249.07994554","62.82682767","D","Leo","","","","","vF, S, iF","9999","");
("NGC 4119","-","181.975","9.55","270.5755565","69.63854729","R","Vir","","","","","lE; nonexistent?","9999","");
("IC 3071","?","183.875","9.55","275.48375631","70.48209921","X","Vir","","","","","eF, eS","9999","");
("IC 3072","?","183.9","9.55","275.55089156","70.49234356","X","Vir","","","","","eF, eS, ?","9999","");
("NGC 4578","Gx","189.375","9.55","291.67677772","72.11649569","S","Vir","","3.6","11.4","","pF, pS, R, sbMN, * np","6700","");
("IC 3190","SS","185.25","9.56666667","279.25346144","71.02572025","X","Vir","","","","","eF, eS","2900","");
("IC 5161","U","331.4","9.56666667","69.53255086","-35.58573633","D","Peg","","","","","F, R, stell, r","9999","");
("NGC 4207","Gx","183.875","9.58333333","275.44218974","70.5124066","S","Vir","","1.8","13","p","pF, pS, lE, *14 np","6700","");
("IC 3124","SS","184.625","9.58333333","277.48683897","70.80993485","X","Vir","","","","","cF, S,  = *13","2900","");
("NGC 4417","Gx","186.7","9.58333333","283.43740115","71.51646433","S","Vir","","3.6","11.2","","F, pL, E, lbp","6700","");
("NGC 5436","Gx","210.9","9.58333333","350.47977161","65.55206092","R","Boo","","","15","p","1st of 3 vF in a line, 2'-3' dist","6700","");
("NGC 2940","Gx","144.525","9.6","224.47701527","41.25455009","S","Leo","","1.3","15","p","vF, S, 5' n of 2939","6700","");
("IC 2637","Gx","168.45","9.6","245.57204009","61.06051535","U","Leo","","0.9","14","p","pB, cS, R, bM","6700","");
("IC 3129","SS","184.675","9.6","277.60562358","70.84438049","X","Vir","","","","","vF, eS,  = *14","2900","");
("NGC 975","Gx","38.3","9.61666667","160.29725301","-45.74319115","R","Cet","","","14","p","vF, cE","6700","");
("IC 559","Gx","146.175","9.61666667","225.48544328","42.69850523","M","Leo","","0.8","15","p","F, pS, R, dif","6700","");
("IC 3106","U","184.45","9.61666667","276.96458302","70.77305019","D","Vir","","","","","vF, vS, E 95deg","9999","");
("IC 3255","Gx","185.9","9.61666667","281.05913828","71.29654192","Z","Vir","","","15","p","R, bM, mag 13","6700","");
("IC 3518","Gx","188.625","9.61666667","289.27726996","72.03791576","U","Vir","","1.3","15","p","cS, mE 210deg , bM","6700","");
("NGC 5438","Gx","210.925","9.61666667","350.57787109","65.56048096","R","Boo","","","14","p","3rd of 3, nf *8.6","6700","");
("NGC 5446","Gx","211.275","9.61666667","351.19407031","65.32915965","R","Boo","","","","","eF, eS","6700","");
("IC 2712","U","169.725","9.63333333","247.25592651","62.02894098","D","Leo","","","","","F, vS, R, bM","9999","");
("NGC 2402","Gx","112.7","9.65","208.67155452","13.08454033","R","CMi","","","15","p","eF, S, R, lbM, * inv","6700","");
("IC 2639","U","168.475","9.65","245.52652418","61.11173286","D","Leo","","","","","F, S, R, bM, spir","9999","");
("IC 2806","U","171.325","9.65","249.55423046","63.20003442","D","Leo","","","","","vF, S, iF; annular?","9999","");
("IC 2842","U","171.95","9.65","250.50991025","63.64369205","D","Leo","","","","","vF, S, iF","9999","");
("NGC 7648","Gx","350.95","9.65","89.92244774","-47.52639007","S","Peg","","1.9","14","p","vF, pS, lE, bM; = IC 1486","6700","");
("IC 1486","Gx","350.95","9.65","89.92244774","-47.52639007","U","Peg","","1.6","13","p","vF, S","6700","");
("NGC 2657","Gx","131.35","9.66666667","217.22091244","29.67471273","R","Cnc","","","14","p","vF, vS, iR, F* att f","6700","");
("IC 2750","U","170.475","9.66666667","248.27137449","62.59923419","D","Leo","","","","","vF, vS, iF","9999","");
("IC 2814","U","171.525","9.66666667","249.83021329","63.35414634","D","Leo","","","","","pF, vS, R, bM, *14 nf 30","9999","");
("IC 2855","U","172.1","9.68333333","250.68964986","63.77268155","D","Leo","","","","","F, vS, iF, N","9999","");
("NGC 7587","Gx","349.5","9.68333333","88.13117696","-46.77768144","S","Peg","","1.4","15","p","vF, vS, lE, gbM","6700","");
("NGC 525","Gx","21.2","9.7","136.45157756","-52.29381195","R","Psc","","","14","p","vF, vS, *11-12 p 5s","6700","");
("NGC 5125","Gx","200.975","9.7","328.18435856","70.96286391","R","Vir","","","13","p","pF, S, R, gbM","6700","");
("NGC 4779","Gx","193.45","9.73333333","304.87812647","72.59615553","S","Vir","","2.3","13","p","vF, pL, R, r","6700","");
("IC 404","Gx","78.325","9.75","192.31354885","-16.67848487","Z","Ori","","","16","p","vF, vS, stellar, *13 close","6700","");
("NGC 3466","Gx","164.075","9.75","240.06103614","57.77630154","S","Leo","","1.3","15","p","vF, *9 90deg , p of 2","6700","");
("IC 3357","Gx","186.7","9.75","283.27772874","71.67532441","Z","Vir","","","15","p","R, bM, mag 15","6700","");
("NGC 3467","Gx","164.175","9.76666667","240.14608287","57.86540278","R","Leo","","","14","p","vF, R, vsmbM *12, f of 2","6700","");
("IC 2885","U","172.6","9.76666667","251.34486448","64.18156028","D","Leo","","","","","F, vS, R, bM, spir","9999","");
("IC 3318","SS","186.45","9.76666667","282.51732121","71.61494848","X","Vir","","","","","pB, S; = *10.5","2900","");
("IC 2852","U","172.05","9.8","250.42268737","63.81897601","D","Leo","","","","","F, vS, R, bM, spir; neb*?","9999","");
("NGC 4442","Gx","187.025","9.8","284.20681402","71.81814838","S","Vir","","4.6","10.5","","vB, pL, R, smbM","6700","");
("IC 2680","U","169.1","9.81666667","246.10137807","61.68751086","D","Leo","","","","","cF, S, iF, N, *11 np","9999","");
("IC 2676","U","169.075","9.83333333","246.04082965","61.67978355","D","Leo","","","","","F, S, iF, *11 sf 0'.5","9999","");
("IC 3175","Gx","185.1","9.83333333","278.52532809","71.21930328","Z","Vir","","","15","p","R, bM, mag 13","6700","");
("IC 3634","U","190.05","9.83333333","293.688291","72.50308844","D","Vir","","","","","vF, R, dif","9999","");
("IC 2803","U","171.15","9.85","248.96895109","63.211782","D","Leo","","","","","F, vS, E 70deg","9999","");
("IC 816","Gx","191.675","9.85","299.007877","72.68564033","U","Vir","","1","15","p","eeF, vS, R, D* nf, np of 2","6700","");
("IC 3764","U","191.75","9.85","299.25575188","72.69006418","X","Vir","","","","","vF, cS; = IC 816","9999","");
("IC 817","Gx","191.725","9.86666667","299.16979382","72.70525898","M","Vir","","0.3","15","p","eeF, vS, R, sf of 2","6700","");
("NGC 6081","Gx","243.25","9.86666667","22.92649581","39.58009378","R","Her","","","14","p","vF, S, R, bM; = IC 1202","6700","");
("IC 1202","Gx","243.25","9.86666667","22.92649581","39.58009378","U","Her","","1.7","14","p","eF, pS, R","6700","");
("NGC 6930","Gx","308.25","9.86666667","54.12670321","-17.32756594","S","Del","","1.4","13.1","","F, mE","6700","");
("NGC 2264","C+N","100.275","9.88333333","202.96113439","2.21962602","S","Mon","","60","3.9","","eL neb, 3deg  diam, densest 12' sp 15 Mon","3600","");
("IC 2753","U","170.5","9.88333333","247.95912483","62.76359916","D","Leo","","","","","cF, vS, R, bM","9999","");
("IC 3633","Gx","190.05","9.88333333","293.66409522","72.55255788","Z","Vir","","","15","p","vS, PN , lbM","6700","");
("NGC 5669","Gx","218.175","9.88333333","1.91188474","60.55712505","S","Boo","","4.1","12","p","F, L, R, lbM, r","6700","");
("IC 1325","U","308.2","9.88333333","54.11359756","-17.27709137","X","Del","","","","","vF, S, sev F st inv; = 6928","9999","");
("IC 102","Gx","21.1","9.9","136.22599994","-52.11888186","U","Psc","","1","16","p","eF, S, dif","6700","");
("IC 383","U","69.75","9.9","187.16079687","-23.61016807","D","Tau","","","","","vF, S, dif, *11.5 f","9999","");
("IC 2169","Nb","97.8","9.9","201.82565","0.06174634","S","Mon","","25","","","F, L, dif, sev st 9-10 inv","3570","");
("IC 2907","U","172.95","9.9","251.69157019","64.51946969","D","Leo","","","","","vF, S, iF, N","9999","");
("IC 1326","U","308.25","9.9","54.15610979","-17.3095939","X","Del","","","","","eeF, S, mE, pF* s; = 6930","9999","");
("NGC 6972","Gx","312.5","9.9","56.59373883","-20.80561095","S","Del","","1.4","14","p","F, S, R","6700","");
("NGC 7595","Gx","349.625","9.9","88.4475989","-46.65498797","R","Peg","","","","","F, stellar","6700","");
("IC 2888","U","172.65","9.91666667","251.18022079","64.32231313","D","Leo","","","","","pF, vS, E 130deg","9999","");
("IC 3562","Gx","189.05","9.91666667","290.41957288","72.41721879","Z","Vir","","","16","p","E 220deg","6700","");
("NGC 6927","Gx","308.15","9.91666667","54.11520849","-17.2176368","V","Del","","0.6","14.5","","eF, lE","6700","");
("IC 101","Gx","21.025","9.93333333","136.09708051","-52.10154466","U","Psc","","1.6","15","p","vF, pL, E, dif","6700","");
("IC 114","Gx","21.575","9.93333333","136.95781183","-51.98647907","U","Psc","","1.6","16","p","eF, vS, R","6700","");
("NGC 6928","Gx","308.2","9.93333333","54.15769935","-17.25014089","S","Del","","2.2","12.6","","pB, pL, mE","6700","");
("NGC 7743","Gx","356.1","9.93333333","96.98001827","-49.53048931","S","Peg","","3.1","11.2","","pF, S, R, *14 sf","6700","");
("NGC 5414","Gx","210.5","9.95","350.35748767","66.08809367","R","Boo","","","14","p","S, F* in centre, *10-11 nf","6700","");
("IC 1771","U","30.575","9.96666667","150.18436289","-49.11897904","D","Psc","","","","","F, vS, R, stell","9999","");
("IC 2756","U","170.5","9.96666667","247.82416739","62.81960609","D","Leo","","","","","vF, vS, E 120deg , bM","9999","");
("IC 2878","U","172.4","9.96666667","250.70020611","64.18211473","D","Leo","","","","","pF, vS, iF, N","9999","");
("IC 1770","U","30.55","9.98333333","150.13958214","-49.11398447","D","Psc","","","","","F, vS, R, stell","9999","");
("NGC 3130","Gx","152.05","9.98333333","229.01814858","47.94230481","R","Leo","","","14","p","eF, S, psbM, *5 sf","6700","");
("IC 692","Gx","171.475","9.98333333","249.24069857","63.53649498","U","Leo","","0.8","14","p","F, vS, R, *12 sf 2'","6700","");
("IC 2895","U","172.75","9.98333333","251.23140946","64.439172","D","Leo","","","","","F, vS, R, bM","9999","");
("IC 3037","Gx","183.1","9.98333333","272.85725495","70.5405225","Z","Vir","","","15","p","R, PN ?, mag 16","6700","");
("IC 3374","Gx","186.875","9.98333333","283.57892322","71.94979231","Z","Vir","","","16","p","R, bM, mag 15.5","6700","");
("IC 3412","Gx","187.325","9.98333333","284.95286631","72.07797818","Z","Vir","","","15","p","eF, cS","6700","");
("NGC 522","Gx","21.2","10","136.34872241","-52.00052629","S","Psc","","2.8","14","p","eF, pL, iF; Cl + neb?","6700","");
("IC 3043","U","183.2","10","273.09885183","70.5998335","D","Vir","","","","","cS, E ns, mag 15","9999","");
("IC 3013","Gx","182.125","10.01666667","270.29305445","70.11832274","M","Vir","","0.8","15","p","bM, mag 15","6700","");
("NGC 4380","Gx","186.35","10.01666667","281.9653271","71.82042732","S","Vir","","3.7","12","p","vF, pL, R, lbM","6700","");
("IC 447","U","97.8","10.03333333","201.70744697","0.12343796","X","Mon","","","","","vF, eeL, dif; = IC 2167","9999","");
("IC 596","Gx","152.65","10.03333333","229.39408134","48.47977107","M","Leo","","0.8","15","p","F, S, dif","6700","");
("NGC 4012","Gx","179.625","10.03333333","264.29550886","68.83486155","R","Vir","","","14","p","vF, S, lE","6700","");
("IC 1199","Gx","242.65","10.03333333","22.76799248","40.18195371","U","Ser","","1.3","15","p","eeF, S, E, *9.5 f 9s","6700","");
("IC 2941","Gx","174.05","10.05","253.28031272","65.3819412","M","Leo","","0.8","15","p","F, pL R, bM, spir","6700","");
("IC 3092","U","184.15","10.05","275.60136605","71.04949038","D","Vir","","","","","bM, mag 15.5","9999","");
("IC 3328","Gx","186.475","10.05","282.30533926","71.89149693","M","Vir","","0.6","15","p","vF, vS, bM","6700","");
("NGC 6803","Pl","292.825","10.05","46.44203109","-4.13354758","S","Aql","","0.1","11","p","PN , stellar","3560","");
("IC 2930","Gx","173.425","10.08333333","252.17038434","64.97851989","Z","Leo","","","16","p","F, cS, E 60deg , bM","6700","");
("IC 3236","U","185.75","10.08333333","280.11710835","71.68408894","D","Vir","","","","","R, bM, mag 14","9999","");
("IC 3602","Gx","189.525","10.08333333","291.84939009","72.66746246","Z","Vir","","","15","p","F, eS, R, lbM","6700","");
("IC 2685","U","169.25","10.1","245.85105799","61.98440427","D","Leo","","","","","F, vS, R, sbM *14","9999","");
("IC 2937","U","173.775","10.1","252.72947172","65.23076275","D","Leo","","","","","F, S, R, bM","9999","");
("IC 1429","U","331.725","10.1","70.2777528","-35.44759991","D","Peg","","","","","neb susp close to *11","9999","");
("NGC 2914","Gx","143.5","10.11666667","223.25310026","40.59753338","S","Leo","","1.2","13.1","","vF, S, R, bMN, f of 2","6700","");
("IC 2611","SS","163.175","10.11666667","238.53884798","57.27389888","X","Leo","","","","","eF","2900","");
("IC 2643","U","168.625","10.13333333","244.95629092","61.53667865","D","Leo","","","","","cF, S, R, bM","9999","");
("IC 2862","U","172.175","10.13333333","250.07176787","64.13923986","D","Leo","","","","","F, S, iF","9999","");
("NGC 2912","Gx","143.425","10.15","223.16966427","40.54708167","R","Leo","","","","","eF, 2911 sp","6700","");
("NGC 2911","Gx","143.45","10.15","223.18445069","40.56897662","S","Leo","","4.3","11.6","","F, pL, R, gbM, p of 2","6700","");
("NGC 3433","Gx","163.025","10.15","238.33093798","57.17267673","S","Leo","","3.5","12","p","vF, vL, R, vgbM","6700","");
("IC 2780","U","170.7","10.15","247.81584471","63.08863515","D","Leo","","","","","F, vS, R, bM, *15 n 15","9999","");
("NGC 4608","Gx","190.3","10.15","294.35820433","72.85109951","S","Vir","","3.2","11.1","","pB, pL, R, psbM, r, *12 np 1'","6700","");
("NGC 7616","Gx","349.875","10.15","88.94122691","-46.56490287","R","Peg","","","","","pF, dif","6700","");
("NGC 2245","Nb","98.175","10.16666667","201.75984115","0.5124533","S","Mon","","5","","","pL, com, mbN sf alm *, *7-8 nf","3570","");
("IC 2672","U","169.025","10.16666667","245.43785495","61.85919126","D","Leo","","","","","F, vS, R, bM","9999","");
("IC 2673","U","169.025","10.16666667","245.43785495","61.85919126","D","Leo","","","","","F, pL, iF, N, *11 f 1'","9999","");
("IC 2687","U","169.3","10.16666667","245.81148026","62.06516553","D","Leo","","","","","vF, vS, R, bM, spir","9999","");
("NGC 3833","Gx","175.875","10.16666667","256.35869316","66.67768664","R","Vir","","","14","p","eF, pS","6700","");
("IC 3069","U","183.85","10.16666667","274.62571292","71.03066678","D","Vir","","","","","bM, mag 15.5","9999","");
("IC 3525","U","188.7","10.16666667","289.12661584","72.59096619","D","Vir","","","","","vF, R","9999","");
("IC 3767","U","191.75","10.16666667","299.19300001","73.0061897","D","Vir","","","","","vF, bM, mag 16","9999","");
("NGC 7610","Gx","349.9","10.16666667","88.98436132","-46.5629514","S","Peg","","3","15","p","F, S, dif","6700","");
("NGC 137","Gx","7.775","10.18333333","114.71933834","-52.36381023","R","Psc","","","14","p","F, iF, lbM","6700","");
("IC 2801","U","171.125","10.18333333","248.38722121","63.42028608","D","Leo","","","","","F, S, R, bM, spir","9999","");
("IC 3025","Gx","182.6","10.18333333","271.27162373","70.48940427","M","Vir","","0.4","15","p","S, E, bM","6700","");
("NGC 4596","Gx","189.975","10.18333333","293.26865584","72.83824968","S","Vir","","3.9","10.5","","B, pS, R, gmbM, r, 3 st f","6700","");
("IC 3714","Gx","191.1","10.18333333","297.00789065","72.97407982","M","Vir","","0.8","16","p","S, R","6700","");
("NGC 3444","Gx","163.25","10.21666667","238.46687174","57.39196857","V","Leo","","1.2","","","eF, vS, pmE","6700","");
("IC 735","U","177.05","10.21666667","258.54507501","67.4616141","D","Vir","","","","","eF, S, iF","9999","");
("IC 3773","Gx","191.8","10.21666667","299.35146011","73.05894679","U","Vir","","2.1","14","p","vF, S, bM","6700","");
("NGC 7528","Gx","348.575","10.21666667","87.40660891","-45.84812852","R","Peg","","","","","F, S","6700","");
("IC 5307","Gx","349.55","10.21666667","88.59037168","-46.34503205","M","Peg","","0.6","16","p","vF, vS","6700","");
("NGC 7594","Gx","349.575","10.21666667","88.6210338","-46.35757875","R","Peg","","","16","p","pF, R, 3 st p; = IC 5307","6700","");
("IC 2648","Gx","168.675","10.23333333","244.86144906","61.63858747","Z","Leo","","","16","p","cF, cS, R, bM","6700","");
("IC 2820","U","171.6","10.23333333","249.01928803","63.79725854","D","Leo","","","","","pF, vS, *16 att n","9999","");
("IC 3174","Gx","185.1","10.23333333","278.05260509","71.58981457","Z","Vir","","","16","p","eF, vS, *13 att sp","6700","");
("IC 3468","Gx","188.075","10.23333333","287.07923205","72.51345165","X","Vir","","","","","bM, mag 13.5","6700","");
("NGC 7132","Gx","326.8","10.23333333","66.4586515","-31.78543832","R","Peg","","","14","p","vF, pL, lE, bet 2 st","6700","");
("NGC 7212","Gx","331.75","10.23333333","70.41624864","-35.37248717","R","Peg","","","15","p","eF, vS, lE","6700","");
("IC 2935","U","173.7","10.25","252.35325439","65.28695644","D","Leo","","","","","cF, cS, E 130deg , bM","9999","");
("NGC 5562","Gx","215.025","10.25","358.22103541","63.15119901","R","Boo","","","14","p","vF, S, vF* 3s  f","6700","");
("IC 5306","U","349.525","10.25","88.58435963","-46.30381134","D","Peg","","","","","vF, S","9999","");
("NGC 2312","-","104.7","10.26666667","204.58986021","6.28052772","R","Mon","","","","","Cl, P","9999","");
("IC 2642","U","168.55","10.26666667","244.64209808","61.56538691","D","Leo","","","","","vF, vS, R, bM, spir","9999","");
("NGC 3848","Gx","175.925","10.26666667","256.28622811","66.78539862","R","Vir","","","15","p","eF, vS","6700","");
("IC 5305","Gx","349.5","10.26666667","88.56605649","-46.27692275","M","Peg","","0.4","15","p","pF, vS, 7594 nr","6700","");
("NGC 2919","Gx","143.7","10.28333333","223.17597816","40.84874477","S","Leo","","1.9","14","p","F, pS","6700","");
("NGC 3822","Gx","175.55","10.28333333","255.5597335","66.55377182","R","Vir","","","13","p","pF, pS, 3rd of 4","6700","");
("NGC 3825","Gx","175.6","10.28333333","255.65213539","66.58648877","R","Vir","","","14","p","pF, pS, 4th of 4","6700","");
("IC 3383","Gx","187.05","10.28333333","283.82357764","72.28748204","M","Vir","","0.7","15","p","R, bM, mag 15","6700","");
("IC 3724","Gx","191.225","10.28333333","297.39668211","73.08477833","Z","Vir","","","16","p","S, R","6700","");
("NGC 5988","Gx","236.15","10.28333333","18.97363443","45.95588285","R","Ser","","","15","p","eeF, pS, R, F* nr n","6700","");
("IC 2829","Gx","171.8","10.3","249.21432918","63.98648572","Z","Leo","","","15","p","cF, vS, R, bM, spir, *12 s","6700","");
("IC 2921","U","173.2","10.3","251.43793135","64.97649351","D","Leo","","","","","cF, S, R, bM, spir","9999","");
("NGC 3852","-","176.1","10.3","256.56113699","66.92354264","R","Vir","","","","","eF, vS; = 3848?","9999","");
("IC 3732","U","191.3","10.3","297.6446579","73.10767899","D","Vir","","","","","vS, R","9999","");
("IC 1478","Gx","349.55","10.3","88.65187576","-46.27334193","U","Peg","","1.7","15","p","vF, S, dif","6700","");
("IC 2837","U","171.925","10.31666667","249.37905984","64.08748829","D","Leo","","","","","cF, vS, R, bM, spir","9999","");
("NGC 3817","Gx","175.475","10.31666667","255.36573952","66.52943106","R","Leo","","","14","p","F, 1st of 4","6700","");
("NGC 2247","Nb","98.3","10.33333333","201.66874478","0.69849201","S","Mon","","4","","","neb* in eF, eL neby, nf 2245","3570","");
("IC 3240","U","185.8","10.33333333","279.98308149","71.93542737","D","Vir","","","","","R, bM, mag 15","9999","");
("IC 35","Gx","9.425","10.35","117.39250928","-52.37392736","U","Psc","","1.3","15","p","vF, S, dif, *9.5 nf","6700","");
("NGC 6709","OC","282.875","10.35","42.17096989","4.68544067","S","Aql","","13","6.7","","Cl, pRi, lC, iF","3600","");
("IC 161","U","27.175","10.36666667","145.1737603","-50.01593984","D","Psc","","","","","eeF, vS, R","9999","");
("NGC 3070","Gx","149.5","10.36666667","226.73828563","45.93615609","R","Leo","","","13","p","pB, pS, R, gmbMN, am 3 st","6700","");
("IC 584","Gx","149.775","10.36666667","226.92468057","46.17373622","M","Leo","","0.3","15","p","eF, S, R, dif, 3070 p","6700","");
("NGC 3819","Gx","175.525","10.36666667","255.3738736","66.59949508","R","Leo","","","15","p","vF, 2nd of 4","6700","");
("IC 3011","Gx","182.05","10.36666667","269.59287592","70.38662277","T","Vir","","3.8","12","p","pF, pS, E 110deg ; = 4124","6700","");
("IC 3607","?","189.625","10.36666667","292.01198437","72.96352854","X","Vir","","","","","F, eS, R","9999","");
("IC 3690","Gx","190.7","10.36666667","295.5999755","73.11533033","U","Vir","","1.3","15","p","B, vS, R","6700","");
("IC 3712","?","191.075","10.36666667","296.86436075","73.15426909","X","Vir","","","","","vF, pS, E 42deg ; ?","9999","");
("NGC 6724","-","284.25","10.36666667","42.79837245","3.48620923","R","Aql","","","","","Cl","9999","");
("NGC 4124","Gx","182.05","10.38333333","269.56816924","70.40108123","S","Vir","","4.6","12","p","pB, pL, mE 118deg , bM, r; = IC 3011","6700","");
("IC 3319","U","186.45","10.38333333","281.8819057","72.19919776","X","Vir","","","","","pF, pS; = 4390","9999","");
("NGC 3820","Gx","175.525","10.4","255.3177794","66.62430016","R","Leo","","","15","p","eF, vS, 3819 s","6700","");
("IC 3275","U","186.075","10.41666667","280.71104278","72.10756591","D","Vir","","","","","R, bM, mag 14.5","9999","");
("NGC 665","Gx","26.2","10.43333333","143.72764985","-50.27135675","R","Psc","","","13","p","F, S, lE, bM, r","6700","");
("NGC 2141","OC","90.775","10.43333333","198.07803236","-5.77758037","S","Ori","","10","9.4","","F, pS, dif","3600","");
("IC 446","Nb","97.75","10.45","201.31530449","0.27263002","S","Mon","","5","","","neb *10; = IC 2167","3570","");
("IC 2167","U","97.825","10.45","201.34943175","0.33801589","D","Mon","","","","","*9.5 in F, L neb","9999","");
("NGC 3069","Gx","149.475","10.45","226.61608311","45.95428434","R","Leo","","","15","p","vF, vS; = IC 580","6700","");
("IC 580","Gx","149.5","10.45","226.63292997","45.9759017","M","Leo","","0.6","15","p","pF, vS, iF","6700","");
("IC 663","Gx","165.15","10.45","240.18765363","59.04345249","Z","Leo","","","16","p","eF, vS, R, 2 st s, 1st of 4","6700","");
("IC 2742","U","170.325","10.45","246.78002935","63.01270263","D","Leo","","","","","F, S, iF","9999","");
("NGC 4390","Gx","186.45","10.45","281.81079049","72.26223278","S","Vir","","1.8","13","p","vF, pL, R; = IC 3319-20","6700","");
("IC 3320","U","186.45","10.45","281.81079049","72.26223278","X","Vir","","","","","pF, pS, iF, FN; = 4390","9999","");
("IC 3647","?","190.225","10.46666667","293.95872849","73.15455788","X","Vir","","","","","F, cS, mE 135deg","9999","");
("IC 14","U","5.65","10.48333333","111.43592907","-51.7435675","D","Psc","","","","","susp neb","9999","");
("IC 578","Gx","149.075","10.48333333","226.30601716","45.62400419","U","Leo","","1.3","15","p","F, vS, R, lbM","6700","");
("IC 666","Gx","165.325","10.48333333","240.33481015","59.20163596","Z","Leo","","","15","p","eF, vS, iF, 4th of 4","6700","");
("IC 3608","Gx","189.65","10.48333333","292.02649598","73.0826826","U","Vir","","3.5","15","p","vS, R, wisps pf, 1' each","6700","");
("NGC 5666","Gx","218.275","10.48333333","2.99359163","60.85643707","R","Boo","","","13","p","vF, vS, R, stellar","6700","");
("NGC 95","Gx","5.55","10.5","111.28470952","-51.70932533","S","Psc","","1.9","12.6","","F, pL, R, gbM","6700","");
("IC 577","Gx","149.025","10.5","226.2517448","45.58860213","U","Leo","","0.7","14","p","F, vS, iF, F* n","6700","");
("NGC 3492","Gx","165.225","10.5","240.19460371","59.1324824","R","Leo","","","14","p","pF, S, *9.5 p 20s , 1' s","6700","");
("IC 2634","Gx","168.375","10.5","244.03384279","61.58069885","M","Leo","","0.4","15","p","cB, cS, R, gbM","6700","");
("IC 162","Gx","27.225","10.51666667","145.16571953","-49.85817071","U","Psc","","1.9","15","p","eeF, S, lE","6700","");
("IC 3638","Gx","190.075","10.51666667","293.42967001","73.18259692","M","Vir","","0.6","15","p","B, S, R, lbM","6700","");
("NGC 6988","Gx","313.95","10.53333333","58.021302","-21.62194077","R","Del","","","15","p","eF, pL, R","6700","");
("NGC 7328","Gx","339.375","10.53333333","77.62289715","-40.27191042","R","Peg","","","14","p","eF, pS, lE 90deg , vglbM","6700","");
("IC 7","U","4.775","10.55","110.09595111","-51.51399884","D","Psc","","","","","F, vS, R, *12.5 close","9999","");
("IC 156","Gx","26.375","10.55","143.92319914","-50.10539048","U","Psc","","1.8","15","p","pB, S, R, mbMN = *12","6700","");
("IC 664","Gx","165.175","10.55","240.05933144","59.1225556","M","Leo","","1","15","p","eF, vS, R, lbM, 3492 f","6700","");
("IC 2653","U","168.725","10.55","244.41262261","61.87857173","D","Leo","","","","","vF, S, R","9999","");
("IC 2932","U","173.475","10.55","251.4712892","65.34453207","D","Leo","","","","","pB, S, R, bM","9999","");
("NGC 4320","Gx","185.775","10.55","279.65908771","72.12923159","R","Vir","","","15","p","F, vS, sp of 2","6700","");
("NGC 3438","Gx","163.1","10.56666667","237.77714763","57.47210413","R","Leo","","","14","p","vF, eS, alm stell","6700","");
("IC 2638","Gx","168.475","10.56666667","244.05586338","61.69902402","U","Leo","","1.1","15","p","cB, pS, E 100deg , bM","6700","");
("IC 3686","Gx","190.65","10.56666667","295.34959047","73.30817088","M","Vir","","1.5","16","p","F, S, R","6700","");
("IC 2892","U","172.7","10.58333333","250.14966478","64.82340845","D","Leo","","","","","F, vS, iF","9999","");
("IC 3220","U","185.6","10.58333333","279.09763312","72.09806895","D","Vir","","","","","R, bM, mag 14.5","9999","");
("NGC 4078","Gx","181.2","10.6","267.1131862","70.15744431","R","Vir","","","14","p","F, vS, R, glbM","6700","");
("NGC 4107","U","181.675","10.6","268.29314621","70.40131034","DD","Vir","","","","","pB, S, lE, *10-11 np","9999","");
("IC 3199","Gx","185.425","10.6","278.55833398","72.0499476","U","Vir","","1.1","15","p","R, bM, mag 14","6700","");
("NGC 4368","-","186.175","10.6","280.80851938","72.31345811","R","Vir","","","","","vF, vS","9999","");
("IC 3425","Gx","187.475","10.6","284.85047921","72.71130326","U","Vir","","1.9","15","p","bM, mag 14","6700","");
("IC 53","U","12.625","10.61666667","122.5554326","-52.25439644","D","Psc","","","","","eeF, pS, R, others susp","9999","");
("IC 2991","U","181.275","10.61666667","267.27173935","70.21057745","D","Vir","","","","","eF, S, E 10deg , bet 4082 and 83","9999","");
("NGC 4083","Gx","181.325","10.61666667","267.39517089","70.23648062","R","Vir","","","15","p","eF, vS","6700","");
("IC 840","Gx","194.675","10.61666667","309.18945833","73.40012109","U","Vir","","1","15","p","F, S, R, lbM, r","6700","");
